#,Region,Region,المنطقة,المنطقة,City,المدينة,Remote/Main,SID,Old Name,New Name,External Code,Anydesk ID,English Display Name - New,Arabic Display Name - New,latitude,longitude,Google Maps Link,Glass Room,Location Owner,SIM SN,Retail / LM,Short Address,Buliding NO.,Street Name,Street Name Arabic,District Eng,District Arabic,Zip code,Additional No.,Address,Main Modules,Adder Modules,Working Hours,Order #,Installed
270,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1276,,226148,1108,,Al Rawdah Parcel Station - Riyadh - Saco,محطة طرود الروضة - الرياض - ساكو,24.7307471,46.78589,https://goo.gl/maps/LSC4AgYkRxioPkFL6,No,Saco,,LM,RFRA5060,5060,Khurais Rd,طريق خريص,Al Rawdah Dist.,حي الروضة,13211,7794,"5060 Khurais Rd, Al Rawdah Dist., Riyadh, 13211 - 7794",1,1,,Order #3,Completed 
271,Central,Qassim,الوسطى,منطقة القصيم,Buraidah,بريدة,Remote,PSBR1277,,226149,1110,,Ar Rabwah Parcel Station - Buraidah - Saco,محطة طرود الربوة - بريدة - ساكو,26.3485179,43.976175,https://goo.gl/maps/J5JxabiPBB1s3JYU8,No,Saco,,LM,QBPC6322,6322,Obaid Al Masri,عبيد المصري,Ar Rabwah Dist.,حي الربوة,52367,2760,"6322 Obaid Al Masri, Ar Rabwah Dist., Buraidah, 52367 - 2760",1,1,,Order #3,Not Started
272,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1278,,226150,1111,,Hiteen Parcel Station - Riyadh - Saco,محطة طرود حطين - الرياض - ساكو,24.753719,46.585208,https://goo.gl/maps/17HK3UZEzCuUkN4F6,No,Saco,,LM,RRHA7807,7807,King Khalid Rd,طريق الملك خالد,Hiteen Dist.,حي حطين,13514,2305,"7807 King Khalid Rd, Hiteen Dist., Riyadh, 13514 - 2305",1,1,,Order #3,Completed 
273,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1279,,226151,1112,,Ar Rabie Parcel Station - Riyadh - Saco,محطة طرود الربيع - الرياض - ساكو,24.8086561,46.669809,https://goo.gl/maps/1FYRj3kofLChq7Dy7,No,Saco,,LM,RARC3769,3769,Al Thumamah Rd,طريق الثمامة,Ar Rabie Dist.,حي الربيع,13316,8580,"3769 Al Thumamah Rd, Ar Rabie Dist., Riyadh, 13316 - 8580",1,1,,Order #3,Completed 
274,Central,Qassim,الوسطى,منطقة القصيم,Unayzah,عنيزة,Remote,PSON1280,,226152,1113,,Al Naseem Parcel Station - Unayzah - Saco,محطة طرود النسيم - عنيزة - ساكو,26.112133,43.983175,https://goo.gl/maps/i8z32e5umM8Vh1gM7,No,Saco,,LM,QCAC6890,6890,King Abdulaziz Rd,طريق الملك عبدالعزيز,Al Naseem Dist.,حي النسيم,56218,4475,"6890 King Abdulaziz Rd, Al Naseem Dist., Unayzah, 56218 - 4475",1,1,,Order #3,Not Started
275,Central,Riyadh,الوسطى,منطقة الرياض,Al Kharj,الخرج,Remote,PSKA1281,,226153,1114,,Al Jamiah Parcel Station - Al Kharj - Saco,محطة طرود الجامعة - الخرج - ساكو,24.1318082,47.26869,https://goo.gl/maps/D41KYGzL5fMH4yQq9,No,Saco,,LM,OKSG3804,3804,King Abdullah Road,طريق الملك عبدالله,Al Jamiah Dist.,حي الجامعة,16272,7589,"3804 King Abdullah Road, Al Jamiah Dist., Al Kharj, 16272 - 7589",1,1,,Order #3,Not Started
276,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1282,,226154,1115,,King Fahd Parcel Station - Riyadh - Saco,محطة طرود الملك فهد - الرياض - ساكو,24.7349435,46.679079,https://goo.gl/maps/XqjVssHFgo4YaifS9,No,Saco,,LM,RHFA4086,4086,King Abdullah,طريق الملك عبد الله,King Fahd Dist.,حي الملك فهد,12272,6650,"4086 King Abdullah, King Fahd Dist., Riyadh, 12272 - 6650",1,1,,Order #3,Completed 
277,Western,Makkah,الغربية,منطقة مكة المكرمة,Jeddah,جدة,Main,PSJD1283,,226155,1202,,Al Hamra Parcel Station - Jeddah - Saco,محطة طرود الحمراء - جدة - ساكو,21.5183401,39.16508,https://goo.gl/maps/ABh5WvMRZ8JJTMdq6,No,Saco,,LM,JCHB7330,7330,Al Andalus,الاندلس,Al Hamra Dist.,حي الحمراء,23212,3297,"7330 Al Andalus, Al Hamra Dist., Jeddah, 23212 - 3297",1,1,,Order #3,Completed 
278,Western,Makkah,الغربية,منطقة مكة المكرمة,Jeddah,جدة,Main,PSJD1284,,226156,1203,,As Safa Parcel Station - Jeddah - Saco,محطة طرود الصفا - جدة - ساكو,21.5636662,39.2048,https://goo.gl/maps/zhFqdLKZjDZZodxs7,No,Saco,,LM,JDSB2554,2554,Prince Mohammed Bin Abdulaziz,الامير محمد بن عبدالعزيز,As Safa Dist.,حي الصفا,23451,6115,"2554 Prince Mohammed Bin Abdulaziz, As Safa Dist., Jeddah, 23451 - 6115",1,1,,Order #3,Completed 
279,Western,Makkah,الغربية,منطقة مكة المكرمة,Jeddah,جدة,Main,PSJD1285,,226157,1204,,Al Muhammadiyah Parcel Station - Jeddah - Saco,محطة طرود المحمدية - جدة - ساكو,21.6615254,39.122005,https://goo.gl/maps/ZzDaEtsn8VSSi78R6,No,Saco,,LM,JEMA8136,8136,Prince Sultan,الامير سلطان,Al Muhammadiyah Dist.,حي المحمدية,23618,4482,"8136 Prince Sultan, Al Muhammadiyah Dist., Jeddah, 23618 - 4482",1,1,,Order #3,Completed 
280,Western,Madinah,الغربية,منطقة المدينة المنورة,Madinah,المدينة المنورة,Remote,PSMD1286,,226158,1205,,Al Hadiqah Parcel Station - Madinah - Saco,محطة طرود الحديقة - المدينة المنورة - ساكو,24.412336,39.619891,https://goo.gl/maps/by8bt9dQtvz2CJXf9,No,Saco,,LM,DMUA7868,7868,,,Al Hadiqah Dist.,حي الحديقة,42383,4323,Address Incomplete,1,1,,Order #3,Completed 
281,Western,Makkah,الغربية,منطقة مكة المكرمة,Jeddah,جدة,Main,PSJD1287,,226159,1207,,Az Zahra Parcel Station - Jeddah - Saco,محطة طرود الزهراء - جدة - ساكو,21.5821984,39.129933,https://goo.gl/maps/XgNXLGUMjDEtMu597,No,Saco,,LM,JEZA7100,7100,Ahmad Al Attas,احمد العطاس,Az Zahra Dist.,حي الزهراء,23425,2540,"7100 Ahmad Al Attas, Az Zahra Dist., Jeddah, 23425 - 2540",1,1,,Order #3,Completed 
282,Western,Makkah,الغربية,منطقة مكة المكرمة,At Taif,الطائف,Remote,PSTA1288,,226160,1208,,Al Jal  Parcel Station - At Taif - Saco,محطة طرود الجال - الطائف - ساكو,21.2801528,40.445958,https://goo.gl/maps/CYDf44Ka6RkeTkET9,No,Saco,,LM,TADB5270,5270,King Khalid Rd,طريق الملك خالد,Al Jal  Dist.,حي الجال,26523,6749,"5270 King Khalid Rd, Al Jal  Dist., At Taif, 26523 - 6749",1,1,,Order #3,Completed 
283,Western,Makkah,الغربية,منطقة مكة المكرمة,Jeddah,جدة,Main,PSJD1289,,226161,1209,,Ath Thaghr Parcel Station - Jeddah - Saco,محطة طرود الثغر - جدة - ساكو,21.4822493,39.23731,https://goo.gl/maps/TP37RVXF4AGmzYFS9?coh=178572&entry=tt,No,Saco,,LM,JIJB5135,5135,Abdullah Sulayman,عبدالله سليمان,Ath Thaghr Dist.,حي الثغر,22338,7258,"5135 Abdullah Sulayman, Ath Thaghr Dist., Jeddah, 22338 - 7258",1,1,,Order #3,Completed 
284,Western,Madinah,الغربية,منطقة المدينة المنورة,Yanbu,ينبع,Remote,PSYN1290,,226162,1210,,ALBANDER Parcel Station - Yanbu - Saco,محطة طرود البندر - ينبع - ساكو,24.1076626,38.026546,https://goo.gl/maps/pqqoTe7jVGV144yy5?coh=178572&entry=tt,No,Saco,,LM,,,,,ALBANDER,حي البندر,,,Address Incomplete,1,1,,Order #3,Completed 
285,Western,Makkah,الغربية,منطقة مكة المكرمة,Makkah,مكة المكرمة,Remote,PSMK1291,,226163,1211,,Al Awali Parcel Station - Makkah - Saco,محطة طرود العوالي - مكة المكرمة - ساكو,21.3616173,39.891932,https://goo.gl/maps/aBiJSLZMUURdLU3h6?coh=178572&entry=tt,No,Saco,,LM,MDAA3861,3861,Al Taif Rd,طريق الطائف,Al Awali Dist.,حي العوالي,24372,8750,"3861 Al Taif Rd, Al Awali Dist., Makkah, 24372 - 8750",1,1,,Order #3,Delayed
286,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1292,,226164,1303,,Al Qadisiyah Parcel Station - Dammam - Saco,محطة طرود القادسية - الدمام - ساكو,26.4151529,50.075956,https://goo.gl/maps/QckQUyVY6WyTNcoPA,No,Saco,,LM,EDJB4552,4552,King Fahad Bin Abdul Aziz Rd,طريق الملك فهد بن عبد العزيز,Al Qadisiyah Dist.,حي القادسية,32247,6541,"4552 King Fahad Bin Abdul Aziz Rd, Al Qadisiyah Dist., Dammam, 32247 - 6541",1,1,,Order #3,Completed 
287,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Hafuf,الهفوف,Remote,PSHU1293,,226165,1305,,As Saifa Parcel Station - Al Hafuf - Saco,محطة طرود السيفة - الهفوف - ساكو,25.3868968,49.579751,https://goo.gl/maps/SD3RVKqqoUxHmMPq7,No,Saco,,LM,FHDH8894,8894,Prince Talal Bin Abdulaziz Street ,طريق الامير طلال بن عبدالعزيز,As Saifa Dist.,حي السيفة,36361,3885,"8894 Prince Talal Bin Abdulaziz Street , As Saifa Dist., Al Hafuf, 36361 - 3885",1,1,,Order #3,Completed 
288,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dhahran,الظهران,Main,PSDH1294,,226166,1306,,Ad Dawhah Parcel Station - Dhahran - Saco,محطة طرود الدوحة - الظهران - ساكو,26.3052076,50.166902,https://goo.gl/maps/kU1g8ie28sXa29iDA,No,Saco,,LM,EKMA6864,6864,King Saud,طريق الملك سعود,Ad Dawhah Al Janubiyah Dist.,حي الدوحة الجنوبية,34457,3587,"6864 King Saud, Ad Dawhah Al Janubiyah Dist., Dhahran, 34457 - 3587",1,1,,Order #3,Completed 
289,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1295,,226167,1308,,Al Faisaliyah Parcel Station - Dammam - Saco,محطة طرود الفيصلية - الدمام - ساكو,26.3877257,50.074674,https://goo.gl/maps/p5yoHWP1fvbAmmmv6,No,Saco,,LM,EDSA3957,3957,Hayyan Bin Mundhir,حيان بن المنذر,Al Faisaliyah Dist.,حي الفيصلية,32271,8673,"3957 Hayyan Bin Mundhir, Al Faisaliyah Dist., Dammam, 32271 - 8673",1,1,,Order #3,Completed 
290,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Jubail,الجبيل,Remote,PSJU1296,,226168,1309,, Parcel Station - Al Jubail - Saco,محطة طرود  - الجبيل - ساكو,27.087372,49.546377,https://goo.gl/maps/iZwMD4mPJTZa5DsX7,No,Saco,,LM,ETAD6697,6697,,,,,35812,4492,Address Incomplete,1,1,,Order #3,Completed 
291,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1297,,226169,1310,,Al Aziziyah Parcel Station - Dammam - Saco,محطة طرود العزيزية - الدمام - ساكو,26.4614854,50.064926,https://maps.app.goo.gl/74UDU7SuakV5mKhe9,No,Saco,,LM,EMDA8340,8340,22A,22ا,Al Aziziyah Dist.,حي العزيزية,32424,2419,"8340 22A, Al Aziziyah Dist., Dammam, 32424 - 2419",1,1,,Order #3,Completed 
292,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Hafuf,الهفوف,Remote,PSHU1298,,226170,1311,,Al Wahah Parcel Station - Al Hafuf - Saco,محطة طرود الواحة - الهفوف - ساكو,25.3221052,49.615678,https://goo.gl/maps/6Gm3YtkvUZEyzZp1A?coh=178572&entry=tt,No,Saco,,LM,FHDG8175,8175,King Abudllah Road,طريق الملك عبدالله,Al Wahah Dist.,حي الواحة,36363,3895,"8175 King Abudllah Road, Al Wahah Dist., Al Hafuf, 36363 - 3895",1,1,,Order #3,Not Started
293,Northern,Hail,الشمالية,منطقة حائل,HAIL,حائل,Remote,PSHA1299,,226171,1403,,Al Matar Parcel Station - HAIL - Saco,محطة طرود المطار - حائل - ساكو,27.484718,41.692042,https://maps.app.goo.gl/PLNxzQh3S3PkMKF5A,No,Saco,,LM,HADC6390,6390,,,Al Matar Dist.,حي المطار,55421,4601,Address Incomplete,1,1,,Order #3,Completed 
294,Northern,Jawf,الشمالية,منطقة الجوف,Sakaka,سكاكا,Remote,PSSK1300,,226172,1404,,Al Matr Parcel Station - Sakaka - Saco,محطة طرود المطر - سكاكا - ساكو,29.9800397,40.214636,https://goo.gl/maps/k6UZJz9xtPvYnGEs7,No,Saco,,LM,WRJE4537,4537,Alarab St,شارع العرب,Al Matr Dist.,حي المطر,72341,9615,"4537 Alarab St, Al Matr Dist., Sakaka, 72341 - 9615",1,1,,Order #3,Completed 
295,Southern,Jazan,الجنوبية,المنطقة الجنوبية,Jazan,جازان,Remote,PSJZ1301,,226173,1503,,Al Shati Parcel Station - Jazan - Saco,محطة طرود الشاطئ - جازان - ساكو,16.9065172,42.549794,https://goo.gl/maps/JxiPFZiFpUNUi1Bq8,No,Saco,,LM,,,,,Al Shati District,حي الشاطئ,,,Address Incomplete,1,1,,Order #3,Completed 
296,Southern,Aseer,الجنوبية,المنطقة الجنوبية,Khamis Mushait,خميس مشيط,Remote,PSKM1302,,226174,1504,,Al-Zarafa Parcel Station - Khamis Mushait - Saco,محطة طرود الظرفة - خميس مشيط - ساكو,18.2999006,42.689621,https://goo.gl/maps/UtGjsikd41BT3qE9A?coh=178572&entry=tt,No,Saco,,LM,,,,,Al-Zarafa District,حي الظرفة,,,Address Incomplete,1,1,,Order #3,Completed 
297,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1303,,226175,10004,,Hiteen Parcel Station - Riyadh - Panda,محطة طرود حطين - الرياض - بنده,24.7528259,46.585078,https://goo.gl/maps/ixFNH8u5sg2ZLB6w5,No,Panda,,LM,RRHA7807,7807,King Khalid Rd,طريق الملك خالد,Hiteen Dist.,حي حطين,13514,2305,"7807 King Khalid Rd, Hiteen Dist., Riyadh, 13514 - 2305",1,1,,Order #3,Completed 
298,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1304,,226176,10007,,Al Hazm Parcel Station - Riyadh - Panda,محطة طرود الحزم - الرياض - بنده,24.5363941,46.656603,https://goo.gl/maps/4LftcxMRV8ske9xu5,No,Panda,,LM,RKHB6386,6386,Dirab Rd,طريق ديراب,Al Hazm Dist.,حي الحزم,14964,4380,"6386 Dirab Rd, Al Hazm Dist., Riyadh, 14964 - 4380",1,1,,Order #3,Completed 
299,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1305,,226177,10008,,Al Rayan Parcel Station - Riyadh - Panda,محطة طرود الريان - الرياض - بنده,24.7028585,46.770928,https://goo.gl/maps/VoRZLKgprWviWCdw7,No,Panda,,LM,RQRA6913,6913,Eastern Ring Rd,الطريق الدائري الشرقي,Al Rayan Dist.,حي الريان,14213,2960,"6913 Eastern Ring Rd, Al Rayan Dist., Riyadh, 14213 - 2960",1,1,,Order #3,Completed 
300,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1306,,226178,4,,Al Murabba Parcel Station - Riyadh - Panda,محطة طرود المربع - الرياض - بنده,24.6653196,46.711068,https://goo.gl/maps/t2VofcKA6FG2,No,Panda,,LM,RCRB2343,2343,Prince Faisal Bin  Turki Bin  Abdul Aziz,الامير فيصل بن تركي بن عبدالعزيز,Al Murabba Dist.,حي المربع,12628,7344,"2343 Prince Faisal Bin  Turki Bin  Abdul Aziz, Al Murabba Dist., Riyadh, 12628 - 7344",1,1,,Order #3,Not Started
301,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1307,,226179,119,,Ishbiliyah Parcel Station - Riyadh - Panda,محطة طرود اشبيلية - الرياض - بنده,24.807866,46.806918,https://goo.gl/maps/V9ud4jKSMtQ2,No,Panda,,LM,RFBB4293,4293,Al Imam Abdullah Bin  Saud Bin  Abdulaziz Rd,طريق الامام عبدالله بن سعود بن عبدالعزيز,Ishbiliyah Dist.,حي اشبيلية,13226,8949,"4293 Al Imam Abdullah Bin  Saud Bin  Abdulaziz Rd, Ishbiliyah Dist., Riyadh, 13226 - 8949",1,1,,Order #3,Delayed
302,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1308,,226180,10029,,West Umm Al Hamam Parcel Station - Riyadh - Panda,محطة طرود ام الحمام الغربي - الرياض - بنده,24.7026534,46.651813,https://goo.gl/maps/a5N4kHM8sDmhbDfL7,No,Panda,,LM,RGUA4207,4207,Al Urubah Rd,طريق العروبة,West Umm Al Hamam Dist.,حي ام الحمام الغربي,12326,9097,"4207 Al Urubah Rd, West Umm Al Hamam Dist., Riyadh, 12326 - 9097",1,1,,Order #3,Not Started
303,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Khobar,الخبر,Main,PSKH1309,,226181,P0004,,Al Yarmok Parcel Station - Al Khobar - Al Dawaa,محطة طرود اليرموك - الخبر - الدواء,26.315028,50.217111,"https://www.google.com/maps/?q=26.315028, 50.217111",No,Al Dawaa,,LM,EKDC6653,6653,King Faisal Rd,طريق الملك فيصل,Al Yarmok Dist.,حي اليرموك,34423,3719,"6653 King Faisal Rd, Al Yarmok Dist., Al Khobar, 34423 - 3719",1,1,,Order #3,Completed 
304,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Khobar,الخبر,Main,PSKH1310,,226182,P0038,,Ar Rakah Parcel Station - Al Khobar - Al Dawaa,محطة طرود الراكة - الخبر - الدواء,26.361728,50.196504,"https://www.google.com/maps/?q=26.361728, 50.196504",No,Al Dawaa,,LM,EADB3897,3897,Khalid Bin  Al Walid,خالد بن الوليد,Ar Rakah Al Janubiyah Dist.,حي الراكة الجنوبية,34226,7590,"3897 Khalid Bin  Al Walid, Ar Rakah Al Janubiyah Dist., Al Khobar, 34226 - 7590",1,1,,Order #3,Completed 
305,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Khobar,الخبر,Main,PSKH1311,,226183,P0060,,Al Aqrabiyah Parcel Station - Al Khobar - Al Dawaa,محطة طرود العقربية - الخبر - الدواء,26.293119,50.199265,"https://www.google.com/maps/?q=26.293119, 50.199265",No,Al Dawaa,,LM,EKJB7132,7132,Riyadh,الرياض,Al Aqrabiyah Dist.,حي العقربية,34446,3806,"7132 Riyadh, Al Aqrabiyah Dist., Al Khobar, 34446 - 3806",1,1,,Order #3,Completed 
306,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Hafuf,الهفوف,Remote,PSHU1312,,226184,P0072,,Al murqab district Parcel Station - Al Hafuf - Al Dawaa,محطة طرود المرقاب - الهفوف - الدواء,25.348836,49.579974,"https://www.google.com/maps/?q=25.348836, 49.579974",No,Al Dawaa,,LM,,,,,Al murqab district,حي المرقاب,,,Address Incomplete,1,1,,Order #3,Not Started
307,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1313,,226185,P0112,,Ghirnatah Parcel Station - Dammam - Al Dawaa,محطة طرود غرناطة - الدمام - الدواء,26.419193,50.075231,"https://www.google.com/maps/?q=26.419193, 50.075231",No,Al Dawaa,,LM,EDJA6991,6991,Al Amir Naif Bin  Abdul Aziz Rd,طريق الامير نايف بن عبد العزيز,Ghirnatah Dist.,حي غرناطة,32245,4484,"6991 Al Amir Naif Bin  Abdul Aziz Rd, Ghirnatah Dist., Dammam, 32245 - 4484",1,1,,Order #3,Completed 
308,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Hafuf,الهفوف,Remote,PSHU1314,,226186,P0144,,Al Salmaniyah 1st Parcel Station - Al Hafuf - Al Dawaa,محطة طرود السلمانية الأول - الهفوف - الدواء,25.364906,49.54674,"https://www.google.com/maps/?q=25.364906, 49.54674",No,Al Dawaa,,LM,FHGI7023,7023,King Abdullah Rd,طريق الملك عبدالل,Al Salmaniyah 1st Dist.,حي السلمانية الأول,36421,3374,"7023 King Abdullah Rd, Al Salmaniyah 1st Dist., Al Hafuf, 36421 - 3374",1,1,,Order #3,Not Started
309,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Hafuf,الهفوف,Remote,PSHU1315,,226187,P0156,,Ar Rashidyah 2nd Parcel Station - Al Hafuf - Al Dawaa,محطة طرود الراشدية الثاني - الهفوف - الدواء,25.446272,49.582614,"https://www.google.com/maps/?q=25.446272, 49.582614",No,Al Dawaa,,LM,FMAC3499,3499,Al Madinah Al Munawwarah,المدينة المنورة,Ar Rashidyah 2nd Dist.,حي الراشدية الثاني,36342,8902,"3499 Al Madinah Al Munawwarah, Ar Rashidyah 2nd Dist., Al Hafuf, 36342 - 8902",1,1,,Order #3,Not Started
310,Northern,Hail,الشمالية,منطقة حائل,Hail,حائل,Remote,PSHA1316,,226188,P0201,,An Naqrah Parcel Station - Hail - Al Dawaa,محطة طرود النقرة - حائل - الدواء,27.451099,41.62621,"https://www.google.com/maps/?q=27.451099, 41.62621",No,Al Dawaa,,LM,,,,,An Naqrah,حي النقرة,,,Address Incomplete,1,1,,Order #3,Completed 
311,Northern,Tabuk,الشمالية,منطقة تبوك,Tabuk,تبوك,Remote,PSTB1317,,226189,P0202,,Al Hamra Parcel Station 2 - Tabuk - Al Dawaa,محطة طرود الحمراء 2 - تبوك - الدواء,28.353492,36.57265,"https://www.google.com/maps/?q=28.353492, 36.57265",No,Al Dawaa,,LM,KXAA8305,8305,King Fahd Rd,طريق الملك فهد,Al Hamra Dist.,حي الحمراء,47512,3393,"8305 King Fahd Rd, Al Hamra Dist., Tabuk, 47512 - 3393",1,1,,Order #3,Completed 
312,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1318,,226190,P0237,,Al Mazruiyah Parcel Station - Dammam - Al Dawaa,محطة طرود المزروعية - الدمام - الدواء,26.450647,50.119178,"https://www.google.com/maps/?q=26.450647, 50.119178",No,Al Dawaa,,LM,EMAA7961,7961,Al Amir Muhammed Bin  Fahd Rd,طريق الامير محمد بن فهد,Al Mazruiyah Dist.,حي المزروعية,32414,4273,"7961 Al Amir Muhammed Bin  Fahd Rd, Al Mazruiyah Dist., Dammam, 32414 - 4273",1,1,,Order #3,Completed 
313,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1319,,226191,P0251,,Al Malaz Parcel Station - Riyadh - Al Dawaa,محطة طرود الملز - الرياض - الدواء,24.662111,46.72925,"https://www.google.com/maps/?q=24.662111, 46.72925",No,Al Dawaa,,LM,REMD3431,3431,Al Jamiah,الجامعة,Al Malaz Dist.,حي الملز,12642,9553,"3431 Al Jamiah, Al Malaz Dist., Riyadh, 12642 - 9553",1,1,,Order #3,Completed 
314,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1320,,226192,P0253,,Al Saadah Parcel Station 1 - Riyadh - Al Dawaa,محطة طرود السعادة 1 - الرياض - الدواء,24.6856,46.843423,"https://www.google.com/maps/?q=24.6856, 46.843423",No,Al Dawaa,,LM,RQAA4696,4696,Abu Ubaydah Amir Bin  Al Jarrah,طريق ابو عبيدة عامر بن الجراح,Al Saadah Dist.,حي السعادة,14256,6920,"4696 Abu Ubaydah Amir Bin  Al Jarrah, Al Saadah Dist., Riyadh, 14256 - 6920",1,1,,Order #3,Not Started
315,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1321,,226193,P0260,,Al Taawun Parcel Station - Riyadh - Al Dawaa,محطة طرود التعاون - الرياض - الدواء,24.768972,46.691306,"https://www.google.com/maps/?q=24.768972, 46.691306",No,Al Dawaa,,LM,RHTA6893,6893,Abi Bakr As Siddiq,ابي بكر الصديق,Al Taawun Dist.,حي التعاون,12475,2494,"6893 Abi Bakr As Siddiq, Al Taawun Dist., Riyadh, 12475 - 2494",1,1,,Order #3,Completed 
316,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Ras Tannurah,راس تنورة,Remote,PSRT1322,,226194,P0273,,Al Montazah Parcel Station - Ras Tannurah - Al Dawaa,محطة طرود المنتزة - راس تنورة - الدواء,26.702637,50.054428,"https://www.google.com/maps/?q=26.702637, 50.054428",No,Al Dawaa,,LM,ERAA7416,7416,King Abdulaziz Rd,طريق الملك عبدالعزيز,Al Montazah Dist.,حي المنتزة,32819,5171,"7416 King Abdulaziz Rd, Al Montazah Dist., Ras Tannurah, 32819 - 5171",1,1,,Order #3,Completed 
317,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1323,,226195,P0291,,Al Rimal Parcel Station - Riyadh - Al Dawaa,محطة طرود الرمال - الرياض - الدواء,24.850046,46.824146,"https://www.google.com/maps/?q=24.850046, 46.824146",No,Al Dawaa,,LM,RURB7739,7739,Ali Al Bijadi Rd,طريق علي البجادي,Al Rimal Dist.,حي الرمال,13265,2287,"7739 Ali Al Bijadi Rd, Al Rimal Dist., Riyadh, 13265 - 2287",1,1,,Order #3,Not Started
318,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1324,,226196,P0292,,Al Shifa Parcel Station - Riyadh - Al Dawaa,محطة طرود الشفا - الرياض - الدواء,24.571243,46.699035,"https://www.google.com/maps/?q=24.571243, 46.699035",No,Al Dawaa,,LM,RLFA8198,8198,Al Tirmidhi,الترمذي,Al Shifa Dist.,حي الشفا,14713,3737,"8198 Al Tirmidhi, Al Shifa Dist., Riyadh, 14713 - 3737",1,1,,Order #3,Completed 
319,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Khobar,الخبر,Main,PSKH1325,,226197,P0317,,Al Buhayrah Parcel Station - Al Khobar - Al Dawaa,محطة طرود البحيرة - الخبر - الدواء,26.190363,50.187876,"https://www.google.com/maps/?q=26.190363, 50.187876",No,Al Dawaa,,LM,ECDB7826,7826,King Khalid,الملك خالد,Al Buhayrah Dist.,حي البحيرة,34722,3867,"7826 King Khalid, Al Buhayrah Dist., Al Khobar, 34722 - 3867",1,1,,Order #3,Completed 
320,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1326,,226198,P0318,,Al Manar Parcel Station 2 - Dammam - Al Dawaa,محطة طرود المنار 2 - الدمام - الدواء,26.392835,50.046524,"https://www.google.com/maps/?q=26.392835, 50.046524",No,Al Dawaa,,LM,EDSA9232,9232,Abu Bakr Al Siddiq,ابو بكر الصديق,Al Manar Dist.,حي المنار,32274,4487,"9232 Abu Bakr Al Siddiq, Al Manar Dist., Dammam, 32274 - 4487",1,1,,Order #3,Completed 
321,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1327,,226199,P0347,,Al Muhammadiyah Parcel Station - Dammam - Al Dawaa,محطة طرود المحمدية - الدمام - الدواء,26.458617,50.051095,"https://www.google.com/maps/?q=26.458617, 50.051095",No,Al Dawaa,,LM,EMGA8311,8311,Umar Bin  Abdul Aziz,عمر بن عبد العزيز,Al Muhammadiyah Dist.,حي المحمدية,32433,4128,"8311 Umar Bin  Abdul Aziz, Al Muhammadiyah Dist., Dammam, 32433 - 4128",1,1,,Order #3,Completed 
